kid,value,idf
"151","417","2"
"151","354","1"
"151","482","1"
"151","483","1"
"151","612","1"
"151","359","1"
"151","425","1"
"151","235","1"
"151","427","1"
"151","44","1"
"151","556","1"
"151","239","1"
"151","240","1"
"151","50","1"
"151","181","1"
"151","55","1"
"151","120","1"
"151","121","1"
"151","188","1"
"151","125","1"
"151","574","1"
"152","537","1"
"153","128","1"
"154","460","2"
"155","515","2"
"155","5","5"
"155","517","8"
"155","262","1"
"155","393","1"
"155","269","4"
"155","271","1"
"155","18","4"
"155","150","4"
"155","154","7"
"155","285","2"
"155","33","4"
"155","551","6"
"155","427","1"
"155","45","2"
"155","174","2"
"155","176","4"
"155","563","3"
"155","55","5"
"155","315","2"
"155","572","7"
"155","574","6"
"155","63","1"
"155","69","2"
"155","582","1"
"155","583","8"
"155","587","2"
"155","462","1"
"155","335","4"
"155","338","1"
"155","211","1"
"155","86","1"
"155","87","6"
"155","599","4"
"155","344","10"
"155","349","1"
"155","479","2"
"155","224","2"
"155","610","5"
"155","228","6"
"155","356","3"
"155","230","2"
"155","359","15"
"155","488","1"
"155","108","3"
"155","365","2"
"155","495","2"
"155","629","6"
"155","502","4"
"155","504","4"
"155","377","4"
"155","633","2"
"155","253","1"
"156","406","6"
"157","291","2"
"157","102","1"
"157","8","1"
"157","296","1"
"157","185","1"
"157","409","1"
"157","348","1"
"157","63","1"
"158","326","1"
"159","199","7"
"160","619","2"
"161","275","1"
"161","335","1"
"162","191","1"
"163","194","1"
"163","39","1"
"163","173","1"
"164","104","1"
"164","383","1"
"165","310","2"
"166","178","1"
"166","220","1"
"166","93","1"
"167","336","2"
"168","626","1"
"169","194","1"
"170","245","1"
"170","357","2"
"171","225","1"
"171","291","2"
"171","515","1"
"171","228","2"
"171","326","5"
"171","391","3"
"171","393","1"
"171","174","1"
"171","303","1"
"171","273","1"
"171","594","1"
"171","534","1"
"171","187","1"
"171","125","6"
"172","80","1"
"172","529","1"
"172","357","1"
"172","390","1"
"172","360","1"
"172","121","1"
"172","153","1"
"172","282","1"
"172","491","1"
"172","317","1"
"172","143","1"
"172","495","2"
"173","258","1"
"173","196","1"
"173","260","1"
"173","197","1"
"173","581","2"
"173","134","1"
"173","393","1"
"173","138","1"
"173","140","1"
"173","462","1"
"173","143","1"
"173","208","1"
"173","18","1"
"173","468","1"
"173","596","1"
"173","25","1"
"173","89","1"
"173","347","1"
"173","350","1"
"173","607","1"
"173","480","1"
"173","225","1"
"173","610","1"
"173","356","1"
"173","295","2"
"173","423","1"
"173","296","1"
"173","105","1"
"173","619","2"
"173","44","1"
"173","431","2"
"173","240","1"
"173","432","1"
"173","49","1"
"173","369","2"
"173","50","1"
"173","434","1"
"173","627","2"
"173","628","1"
"173","309","1"
"173","501","1"
"173","381","1"
"174","534","1"
"175","601","6"
"176","447","2"
"177","154","2"
"177","285","4"
"177","287","1"
"178","597","2"
"179","567","1"
"179","189","1"
"180","399","1"
"181","576","1"
"181","513","2"
"181","166","1"
"181","422","3"
"181","518","1"
"181","42","1"
"181","554","1"
"181","427","1"
"181","301","2"
"181","111","1"
"181","464","1"
"181","114","2"
"181","373","1"
"181","632","1"
"181","125","1"
"181","30","1"
"182","451","3"
"183","518","2"
"184","105","1"
"185","133","1"
"186","18","1"
"186","87","1"
"186","551","1"
"186","365","1"
"186","63","1"
"187","296","2"
"188","243","1"
"189","128","1"
"189","275","5"
"189","148","1"
"189","363","5"
"189","126","2"
"189","430","1"
"190","322","2"
"190","484","1"
"190","70","2"
"190","102","1"
"190","294","1"
"190","326","1"
"190","486","8"
"190","616","1"
"190","265","1"
"190","426","6"
"190","108","2"
"190","271","1"
"190","463","1"
"190","530","1"
"190","629","3"
"190","503","1"
"190","88","3"
"190","376","1"
"190","25","3"
"190","89","3"
"190","378","1"
"190","124","1"
"190","348","2"
"190","318","2"
"191","520","1"
"192","42","1"
"192","426","1"
"192","637","1"
"193","276","1"
"193","534","1"
"194","401","3"
"194","467","1"
"195","544","1"
"196","369","1"
"197","642","1"
"197","77","5"
"198","163","1"
"198","275","1"
"198","483","1"
"198","547","5"
"198","167","1"
"198","88","1"
"199","43","1"
"200","102","1"
"201","14","1"
"202","641","1"
"202","98","1"
"202","292","1"
"202","133","2"
"202","325","3"
"202","486","3"
"202","136","2"
"202","43","1"
"202","363","2"
"202","396","1"
"202","430","1"
"202","47","2"
"202","404","1"
"202","567","1"
"202","538","1"
"202","570","2"
"202","637","1"
"202","191","1"
"203","18","1"
"204","154","2"
"205","156","2"
"206","289","2"
"207","96","1"
"207","512","1"
"207","321","1"
"207","36","1"
"207","164","1"
"207","455","1"
"207","232","1"
"207","361","1"
"207","489","2"
"207","141","1"
"207","429","1"
"207","467","1"
"207","85","1"
"207","565","1"
"207","217","1"
"207","122","1"
"207","155","1"
"207","188","1"
"207","476","1"
"207","447","2"
"207","543","1"
"208","104","1"
"209","619","2"
"210","272","2"
"210","387","1"
"210","180","1"
"211","607","2"
"212","173","3"
"213","628","1"
"214","552","1"
"215","576","1"
"215","646","1"
"216","123","1"
"217","103","1"
"218","1","1"
"219","614","1"
"220","375","4"
"221","499","1"
"222","88","1"
"223","354","2"
"223","363","9"
"224","177","1"
"224","555","1"
"225","54","2"
"226","2","1"
"226","516","1"
"226","520","1"
"226","141","2"
"226","279","1"
"226","152","1"
"226","280","1"
"226","25","1"
"226","283","1"
"226","28","1"
"226","541","2"
"226","543","1"
"226","546","1"
"226","547","1"
"226","164","1"
"226","165","1"
"226","41","2"
"226","426","1"
"226","429","1"
"226","557","1"
"226","48","1"
"226","176","2"
"226","565","1"
"226","183","2"
"226","57","1"
"226","188","1"
"226","190","1"
"226","574","1"
"226","576","2"
"226","194","1"
"226","199","2"
"226","455","1"
"226","585","1"
"226","587","1"
"226","461","1"
"226","464","1"
"226","594","2"
"226","339","2"
"226","85","1"
"226","597","1"
"226","214","1"
"226","342","1"
"226","478","1"
"226","98","3"
"226","482","1"
"226","357","3"
"226","485","1"
"226","107","1"
"226","237","2"
"226","628","1"
"226","120","1"
"226","508","1"
"226","510","1"
"227","485","2"
"228","99","1"
"228","132","1"
"228","102","1"
"228","118","1"
"228","152","1"
"228","312","1"
"228","344","1"
"228","138","2"
"228","221","1"
"228","253","2"
"228","285","12"
"228","238","1"
"229","414","2"
"230","463","1"
"231","621","4"
"232","626","1"
"233","48","1"
"234","433","1"
"234","628","1"
"234","53","1"
"234","486","1"
"234","455","1"
"234","317","2"
"235","412","1"
"236","386","1"
"237","533","1"
"237","294","1"
"237","297","2"
"237","330","1"
"237","618","1"
"237","62","2"
"238","48","4"
"239","253","1"
"239","557","1"
"240","209","1"
"241","131","4"
"242","409","1"
"243","643","16"
"244","5","3"
"245","371","1"
"246","594","1"
"246","101","3"
"247","86","1"
"248","193","1"
"248","46","1"
"249","641","3"
"250","166","1"
"251","295","1"
"252","513","1"
"252","122","1"
"252","364","1"
"253","453","1"
"253","72","1"
"253","314","1"
"253","253","1"
"253","349","1"
"253","525","1"
"254","273","1"
"254","243","1"
"254","134","1"
"254","584","1"
"254","523","3"
"255","255","4"
"256","257","1"
"256","513","1"
"256","258","2"
"256","642","1"
"256","451","4"
"256","134","1"
"256","646","1"
"256","199","1"
"256","520","1"
"256","73","1"
"256","585","1"
"256","522","1"
"256","139","1"
"256","524","2"
"256","334","1"
"256","399","1"
"256","149","1"
"256","535","1"
"256","24","1"
"256","345","1"
"256","475","1"
"256","539","1"
"256","284","1"
"256","93","1"
"256","97","1"
"256","225","1"
"256","289","1"
"256","34","1"
"256","100","1"
"256","293","1"
"256","550","1"
"256","103","1"
"256","110","1"
"256","431","2"
"256","242","1"
"256","308","3"
"256","565","1"
"256","566","1"
"256","55","1"
"256","183","1"
"256","311","1"
"256","440","2"
"256","632","1"
"256","508","1"
"256","636","1"
"256","125","1"
"257","610","2"
"257","323","1"
"257","389","1"
"257","390","2"
"257","518","1"
"257","72","1"
"257","296","1"
"257","456","2"
"257","554","1"
"257","238","1"
"257","368","2"
"257","467","1"
"257","309","3"
"257","501","1"
"257","312","1"
"257","408","1"
"257","57","1"
"257","377","1"
"257","601","1"
"257","479","1"
"258","563","5"
"258","587","5"
"258","495","4"
"259","540","7"
"260","94","2"
"261","524","2"
"262","0","1"
"262","449","2"
"262","98","1"
"262","130","1"
"262","418","1"
"262","293","1"
"262","421","1"
"262","555","2"
"262","237","1"
"262","111","2"
"262","463","1"
"262","17","3"
"262","209","5"
"262","531","2"
"262","630","6"
"262","471","4"
"262","505","1"
"262","282","1"
"262","30","1"
"262","638","2"
"262","223","1"
"262","639","1"
"263","417","1"
"263","197","1"
"264","102","4"
"265","150","1"
"266","339","1"
"267","543","1"
"268","459","3"
"269","511","3"
"270","63","5"
"271","120","2"
"272","237","1"
"272","62","1"
"273","83","1"
"273","363","2"
"274","86","2"
"275","479","1"
"276","17","1"
"276","435","1"
"276","407","1"
"276","409","1"
"276","620","1"
"276","510","3"
"276","542","1"
"277","543","1"
"278","572","2"
"279","20","1"
"280","487","1"
"281","451","1"
"281","133","1"
"281","71","1"
"281","143","1"
"281","271","1"
"281","16","1"
"281","80","1"
"281","20","1"
"281","534","2"
"281","23","1"
"281","407","1"
"281","28","6"
"281","541","1"
"281","288","1"
"281","100","2"
"281","296","1"
"281","489","1"
"281","173","1"
"281","237","1"
"281","493","1"
"281","560","1"
"281","177","1"
"281","370","1"
"281","308","1"
"281","567","1"
"281","124","1"
"281","189","3"
"282","517","6"
"282","248","1"
"282","29","4"
"283","635","1"
"284","370","1"
"285","542","4"
"286","202","1"
"286","13","1"
"287","398","1"
"288","355","1"
"288","276","1"
"288","649","1"
"288","154","1"
"288","283","1"
"289","163","5"
"290","566","1"
"290","206","1"
"291","332","1"
"292","82","1"
"293","266","1"
"294","619","1"
"295","103","4"
"296","240","2"
"297","1","2"
"297","131","1"
"297","582","1"
"297","487","1"
"297","519","1"
"297","8","1"
"297","72","2"
"297","168","1"
"297","648","2"
"297","233","1"
"297","489","1"
"297","649","1"
"297","141","1"
"297","398","1"
"297","179","3"
"297","180","1"
"297","212","1"
"297","405","1"
"297","22","1"
"297","246","2"
"297","631","1"
"297","121","1"
"297","603","1"
"297","222","1"
"298","272","1"
"298","180","1"
"298","501","1"
"298","390","2"
"298","535","1"
"298","105","1"
"298","542","1"
"298","622","1"
"298","447","1"
"299","425","1"
"300","65","2"
"300","2","5"
"300","582","1"
"300","519","2"
"300","12","2"
"300","15","1"
"300","527","5"
"300","145","1"
"300","273","1"
"300","274","1"
"300","149","2"
"300","341","1"
"300","412","1"
"300","159","1"
"300","543","1"
"300","418","1"
"300","482","2"
"300","163","1"
"300","548","4"
"300","101","1"
"300","361","1"
"300","108","1"
"300","111","3"
"300","495","8"
"300","623","1"
"300","561","4"
"300","370","1"
"300","307","1"
"300","563","5"
"300","442","1"
"300","570","1"
"300","639","4"
"301","173","1"
"302","560","1"
"303","471","1"
"304","225","1"
"304","609","5"
"305","410","1"
"306","394","1"
"307","471","1"
"308","588","9"
"308","446","1"
"309","128","1"
"309","137","1"
"309","138","1"
"309","381","1"
"310","26","2"
"311","336","5"
"312","163","4"
"312","223","2"
"313","0","1"
"313","2","1"
"313","520","1"
"313","271","1"
"313","402","1"
"313","149","1"
"313","22","1"
"313","24","1"
"313","152","1"
"313","537","1"
"313","30","1"
"313","158","1"
"313","543","1"
"313","417","1"
"313","546","1"
"313","294","1"
"313","170","1"
"313","43","1"
"313","173","1"
"313","558","2"
"313","175","1"
"313","48","2"
"313","305","1"
"313","50","2"
"313","178","1"
"313","310","1"
"313","567","1"
"313","193","1"
"313","322","3"
"313","453","1"
"313","71","1"
"313","455","1"
"313","587","2"
"313","332","1"
"313","334","1"
"313","208","1"
"313","81","1"
"313","209","1"
"313","84","1"
"313","214","1"
"313","90","1"
"313","602","1"
"313","219","1"
"313","603","1"
"313","95","1"
"313","481","2"
"313","99","1"
"313","227","1"
"313","359","1"
"313","615","1"
"313","112","1"
"313","370","1"
"313","628","1"
"313","505","1"
"313","379","2"
"313","125","1"
"313","127","1"
"314","638","1"
"315","323","1"
"316","181","8"
"317","292","1"
"317","522","2"
"317","126","1"
"318","548","1"
"318","22","1"
"319","528","5"
"320","618","1"
"321","96","1"
"321","434","1"
"321","310","2"
"321","89","1"
"321","314","1"
"322","401","1"
"322","546","1"
"322","264","4"
"323","488","2"
"323","395","3"
"324","463","1"
"325","287","1"
"326","320","1"
"327","554","2"
"327","268","1"
"328","426","1"
"329","152","1"
"330","591","3"
"331","373","1"
"332","305","1"
"333","198","15"
"334","619","4"
"335","16","1"
"335","643","1"
"336","148","1"
"336","567","1"
"337","596","1"
"338","483","1"
"339","317","7"
"340","73","1"
"341","289","1"
"341","642","1"
"341","163","1"
"341","452","1"
"341","37","1"
"341","442","1"
"341","590","1"
"341","622","1"
"341","111","1"
"341","511","1"
"342","289","1"
"342","636","1"
"343","97","1"
"343","321","1"
"343","529","1"
"343","220","1"
"343","334","1"
"344","193","1"
"344","580","2"
"345","501","1"
"346","66","1"
"346","36","1"
"346","421","1"
"346","489","1"
"346","107","1"
"346","140","1"
"346","206","1"
"346","560","1"
"346","146","1"
"346","498","1"
"346","467","1"
"346","88","1"
"346","89","1"
"346","90","1"
"346","381","1"
"346","62","1"
"347","10","1"
"348","549","3"
"349","11","1"
"350","387","1"
"350","358","1"
"350","296","1"
"350","524","2"
"350","46","3"
"350","222","2"
"351","177","1"
"351","121","1"
"352","415","1"
"353","630","1"
"353","392","1"
"354","632","1"
"355","521","1"
"356","549","2"
"356","296","2"
"356","490","3"
"356","554","1"
"356","586","1"
"357","275","1"
"357","549","5"
"357","343","1"
"357","392","2"
"357","42","1"
"357","620","1"
"357","637","1"
"357","191","2"
"357","447","3"
"358","242","1"
"358","285","1"
"358","175","1"
"359","325","1"
"360","290","1"
"361","468","1"
"361","550","2"
"362","208","1"
"362","544","1"
"362","74","1"
"362","107","2"
"362","93","2"
"363","420","10"
"364","411","1"
"365","458","1"
"366","336","1"
"367","577","1"
"368","311","1"
"368","239","1"
"369","301","3"
"370","66","1"
"371","644","1"
"371","486","2"
"371","203","2"
"372","512","1"
"372","290","2"
"372","482","1"
"372","355","1"
"372","37","1"
"372","391","1"
"372","296","1"
"372","488","2"
"372","520","2"
"372","170","5"
"372","619","1"
"372","141","1"
"372","499","1"
"372","212","1"
"372","309","1"
"372","405","1"
"372","217","1"
"372","250","3"
"372","63","1"
"373","19","3"
"374","163","1"
"374","451","4"
"374","547","2"
"374","295","1"
"374","104","2"
"374","264","1"
"374","424","1"
"374","398","1"
"374","527","1"
"374","564","1"
"374","345","1"
"374","411","1"
"374","572","1"
"374","318","1"
"374","350","1"
"375","222","1"
"376","218","1"
"377","493","1"
"378","332","1"
"379","433","2"
"379","164","2"
"379","441","1"
"379","618","2"
"380","66","1"
"380","516","1"
"380","6","1"
"380","71","1"
"380","168","1"
"380","587","1"
"380","108","1"
"380","460","1"
"380","407","1"
"380","471","1"
"380","599","1"
"380","59","1"
"380","639","1"
"381","433","1"
"381","387","1"
"381","173","1"
"382","506","2"
"383","422","1"
"383","520","2"
"383","174","1"
"383","271","2"
"384","512","2"
"384","376","1"
"384","462","1"
"385","528","1"
"386","96","1"
"386","129","1"
"386","257","1"
"386","162","1"
"386","483","2"
"386","166","1"
"386","457","1"
"386","239","1"
"386","335","1"
"386","594","1"
"386","83","1"
"386","148","1"
"386","310","1"
"386","634","1"
"386","283","1"
"386","124","2"
"386","479","1"
"386","543","1"
"387","40","1"
"388","547","1"
"388","298","4"
"388","222","1"
"389","506","1"
"390","81","2"
"391","469","1"
"392","257","1"
"392","243","2"
"392","509","1"
"393","107","1"
"394","320","1"
"394","178","1"
"394","612","3"
"394","57","2"
"394","220","2"
"395","400","1"
"396","385","7"
"397","467","1"
"397","63","1"
"398","355","3"
"399","320","1"
"400","586","1"
"401","648","1"
"402","332","1"
"403","504","1"
"404","577","1"
"405","378","4"
"406","618","1"
"406","222","1"
"406","63","1"
"407","17","1"
"407","445","1"
"408","477","1"
"409","520","1"
"410","507","1"
"410","221","1"
"411","551","1"
"411","234","1"
"412","5","1"
"413","392","1"
"414","401","1"
"415","572","1"
"416","0","1"
"416","384","1"
"416","512","1"
"416","1","1"
"416","257","1"
"416","2","1"
"416","130","1"
"416","132","1"
"416","10","1"
"416","395","1"
"416","269","2"
"416","17","1"
"416","531","1"
"416","149","1"
"416","405","1"
"416","24","1"
"416","152","1"
"416","285","1"
"416","158","1"
"416","159","2"
"416","415","1"
"416","544","1"
"416","162","1"
"416","551","3"
"416","41","2"
"416","297","1"
"416","425","1"
"416","170","1"
"416","172","1"
"416","46","4"
"416","302","1"
"416","431","1"
"416","48","1"
"416","433","1"
"416","50","1"
"416","435","1"
"416","308","1"
"416","571","1"
"416","317","1"
"416","574","1"
"416","63","1"
"416","576","1"
"416","323","1"
"416","196","1"
"416","71","1"
"416","202","1"
"416","588","1"
"416","80","1"
"416","208","1"
"416","336","1"
"416","81","1"
"416","209","1"
"416","82","1"
"416","210","1"
"416","338","1"
"416","468","1"
"416","214","1"
"416","347","1"
"416","348","1"
"416","221","1"
"416","481","1"
"416","101","1"
"416","614","1"
"416","616","1"
"416","233","1"
"416","107","2"
"416","235","1"
"416","622","1"
"416","623","1"
"416","246","1"
"416","121","1"
"416","507","1"
"416","124","1"
"416","381","1"
"416","637","1"
"417","594","1"
"417","499","1"
"417","55","1"
"417","554","1"
"417","415","1"
"418","605","3"
"419","643","1"
"420","280","2"
"421","549","2"
"421","607","1"
"422","361","1"
"423","516","1"
"423","628","1"
"423","583","1"
"423","73","1"
"423","153","1"
"423","249","1"
"423","90","1"
"423","234","1"
"423","332","1"
"424","168","1"
"425","0","1"
"426","272","2"
"426","101","2"
"427","501","2"
"428","395","2"
"429","440","1"
"430","217","1"
"431","289","1"
"431","321","1"
"431","323","1"
"431","547","1"
"431","580","1"
"431","69","1"
"431","229","2"
"431","519","1"
"431","458","1"
"431","268","1"
"431","173","1"
"431","461","1"
"431","398","2"
"431","176","1"
"431","531","1"
"431","149","1"
"431","182","1"
"431","279","1"
"431","56","1"
"431","287","1"
"432","512","1"
"432","641","1"
"432","387","1"
"432","515","1"
"432","133","1"
"432","453","1"
"432","200","1"
"432","585","1"
"432","395","1"
"432","398","1"
"432","143","1"
"432","591","1"
"432","401","1"
"432","529","1"
"432","339","1"
"432","276","1"
"432","86","1"
"432","23","1"
"432","535","1"
"432","25","1"
"432","412","1"
"432","604","1"
"432","285","1"
"432","414","1"
"432","543","1"
"432","161","1"
"432","418","2"
"432","229","1"
"432","103","1"
"432","363","1"
"432","491","1"
"432","620","1"
"432","173","1"
"432","365","1"
"432","565","1"
"432","439","1"
"432","123","1"
"432","125","1"
"432","126","1"
"432","574","1"
"432","447","2"
"433","332","1"
"434","374","1"
"435","129","1"
"435","456","2"
"435","459","2"
"435","529","2"
"435","20","3"
"435","21","1"
"435","535","1"
"435","605","1"
"435","543","1"
"435","354","1"
"435","355","2"
"435","230","2"
